Product_ID,Product type,Tax_DE,Product_name_DE,Code,Stock_DE,Product_description_DE,Showcase_Mixins,Grape_DE,Country_DE,Region_DE,Winery_DE,Vintage,Image_1,Image_2,Image_3,Image_4,Product_name_EN,Product_description_EN,Grape_EN,Country_EN,Region_EN,Winery_EN
00dd86a1-c4f2-4e17-a47a-64b7,BASIC,STANDARD_19,Châteauneuf-du-Pape,8253-4720,16,"Châteauneuf-du-Pape ist ein berühmter Rotwein aus dem Rhône-Tal in Frankreich, der aus einer Mischung von Grenache, Syrah und Mourvèdre Trauben hergestellt wird. Der 2017er Jahrgang von Domaine de la Janasse ist ein exzellentes Beispiel für diese Art von Wein und bietet eine reiche, fruchtige Aromatik mit Noten von Kirschen, Pflaumen und Beeren, die von würzigen Nuancen von Pfeffer und Zimt abgerundet werden. Am Gaumen zeigt sich eine dichte Struktur, die von geschmeidigen Tanninen und einer angenehmen Säure getragen wird. Dieser Wein ist ein ausgezeichneter Begleiter zu Fleischgerichten, Wild oder kräftigem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v3.json,Granatapfel / Syrah / Mourvèdre,Frankreich,Rhone,Domaine de la Janasse,2017,e6940e7c-cad3-484d-af0d-11b882f818b9.png,1fdcd4da-c3a5-491e-9a40-c3adef23fcfa.png,70d6c6a6-d5e7-446e-9795-714d0a5cfad9.png,b596dede-d0f8-4f76-9da0-b90471e401c6.png,Châteauneuf-du-Pape,"Châteauneuf-du-Pape is a famous red wine from the Rhône Valley in France, made from a blend of Grenache, Syrah and Mourvèdre grapes. The 2017 vintage from Domaine de la Janasse is an excellent example of this type of wine and offers a rich, fruity aroma with notes of cherries, plums and berries, rounded off by spicy nuances of pepper and cinnamon. The palate reveals a dense structure supported by supple tannins and a pleasant acidity. This wine is an excellent accompaniment to meat dishes, game or strong cheeses.",Grenache / Syrah / Mourvèdre,France,Rhône,Domaine de la Janasse
93363d0f-731c-4557-9b63-9b65,BASIC,STANDARD_19,Gewürztraminer Vendanges Tardives,5531-1083,16,"Der Gewürztraminer Vendanges Tardives ist ein außergewöhnlicher Weißwein aus dem Elsass in Frankreich, der aus der Gewürztraminer Traube hergestellt wird. Der 2016er Jahrgang von Domaine Zind-Humbrecht ist ein Spitzenbeispiel für diese Art von Wein und zeigt eine ausgeprägte Aromatik von reifen Pfirsichen, Litschis, Rosen und Gewürzen. Am Gaumen ist der Wein süß und cremig mit einer lebendigen Säure, die das Geschmacksprofil ausbalanciert. Der Abgang ist lang und nachhaltig. Dieser Wein ist ein exzellenter Begleiter zu würzigen Gerichten, asiatischer Küche oder Desserts.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v3.json,Gewürztraminer,Frankreich,Elsass,Domaine Zind-Humbrecht,2016,2496d538-01c0-4c90-a897-0ea8445b5236.png,7ad1fc57-69a3-4f0e-9a50-c350e2be1be7.png,962cc14d-63d6-4dbd-9ee5-21fb01b55aa3.png,709f8c0f-b77a-4e58-a906-3c667ecbd11d.png,Spice Traminer Vendanges Tardives,"Spice Traminer Vendanges Tardives is an exceptional white wine from Alsace in France, made from the Gewürztraminer grape. The 2016 vintage from Domaine Zind-Humbrecht is a top example of this type of wine and displays distinct aromatics of ripe peaches, lychees, roses and spices. On the palate, the wine is sweet and creamy with a lively acidity that balances the flavor profile. The finish is long and persistent. This wine is an excellent accompaniment to spicy dishes, Asian cuisine or desserts.",Spice Traminer,France,Alsace,Domaine Zind-Humbrecht
a26f166c-8d02-47ba-9f90-f0a1,BASIC,STANDARD_19,Barolo,6588-3405,13,"Barolo ist einer der bekanntesten Rotweine aus Italien und wird aus der Nebbiolo-Traube hergestellt. Der 2016er Jahrgang von Conterno Fantino ist ein hervorragendes Beispiel für diese Art von Wein und zeigt eine komplexe Aromatik von roten Früchten, Gewürzen, Leder und Tabak. Am Gaumen ist der Wein kraftvoll und intensiv mit reifen Tanninen und einer lebendigen Säure, die das Geschmacksprofil ausbalanciert. Der Abgang ist lang und anhaltend. Dieser Wein ist ein hervorragender Begleiter zu Gerichten mit rotem Fleisch, Wild oder kräftigem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v3.json,Nebbiolo,Italien,Piemont,Conterno Fantino,2016,b0681967-0bca-4fc4-a71f-08393a562cac.png,946137ef-4f18-4385-b82b-4d42172e178a.png,af7c3616-465a-4ada-abe0-b38fcbc3b9d9.png,a0ba5c19-c6e0-4ff9-981f-766b57656c0a.png,Barolo,"Barolo is one of the most famous red wines from Italy and is made from the Nebbiolo grape. The 2016 vintage of Conterno Fantino is an excellent example of this type of wine and displays a complex aroma of red fruits, spices, leather and tobacco. On the palate, the wine is powerful and intense with ripe tannins and a lively acidity that balances the flavor profile. The finish is long and persistent. This wine is an excellent accompaniment to dishes with red meat, game or strong cheeses.",Nebbiolo,Italy,Piedmont,Conterno Fantino
f5de5e85-d531-4882-a3c3-d7db,BASIC,STANDARD_19,Sauvignon Weiß,2580-3143,6,"Dieser trockene Weißwein aus Neuseeland begeistert mit einer lebhaften Säure und intensiven Aromen von Stachelbeere, Passionsfrucht und frisch gemähtem Gras. Der Sauvignon Blanc von Cloudy Bay stammt aus der Region Marlborough und wurde im Jahr 2020 geerntet. Er eignet sich hervorragend als Aperitif oder als Begleiter zu leichten Gerichten wie Salaten, Meeresfrüchten und Geflügel.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v3.json,Sauvignon Weiß,Neuseeland,Marlborough,Bewölkte Bucht,2020,28e93d37-d538-4c5f-804f-aad8067f7163.png,8310905d-d49a-45be-8372-02d290cc27e0.png,d1353842-bea5-41df-883d-01defd42a9e9.png,9ee7baf9-b12d-448f-b5d4-1f9121b294b5.png,Sauvignon White,"This dry white wine from New Zealand impresses with its lively acidity and intense aromas of gooseberry, passion fruit and freshly mown grass. The Sauvignon Blanc from Cloudy Bay comes from the Marlborough region and was harvested in 2020. It is ideal as an aperitif or as an accompaniment to light dishes such as salads, seafood and poultry.",Sauvignon Blanc,New Zealand,Marlborough,Cloudy Bay
95c55691-2b0c-42dc-9378-23cb,BASIC,STANDARD_19,Barossa Shiraz,4474-3085,15,"Dieser vollmundige Rotwein stammt aus dem Barossa Valley in Australien und besteht zu 100% aus der Shiraz-Traube. Im Glas zeigt er eine dunkle, purpurne Farbe und verströmt intensive Aromen von dunklen Beeren, Gewürzen und Schokolade. Am Gaumen ist er kräftig und dicht, mit reifen Tanninen und einem langen, würzigen Abgang. Der Barossa Shiraz von Penfolds wurde im Jahr 2018 geerntet und passt hervorragend zu kräftigen Fleischgerichten und würzigen Käsesorten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v3.json,Shiraz,Australien,Barossa Tal,Penfolds,2018,c7cd8fc9-c62d-4674-b5e9-00e29c0646a7.png,c7fc9035-2aa5-4928-a717-06c8255de9b9.png,7f3e0e42-4fb6-4819-bccb-40710553a80b.png,a5ab83d9-8779-4b38-9f6f-251bda47fbf9.png,Barossa Shiraz,"This full-bodied red wine comes from the Barossa Valley in Australia and is made from 100% Shiraz grapes. It has a dark, purple color in the glass and exudes intense aromas of dark berries, spices and chocolate. It is powerful and dense on the palate, with ripe tannins and a long, spicy finish. The Barossa Shiraz from Penfolds was harvested in 2018 and is an excellent accompaniment to hearty meat dishes and spicy cheeses.",Shiraz,Australia,Barossa Valley,Penfolds
7b6d4c6d-4b4c-4fc8-8fc1-c6fc,BASIC,STANDARD_19,Chassagne-Montrachet,3454-9138,11,"Der Chassagne-Montrachet ist ein eleganter Weißwein aus dem Burgund, hergestellt aus der Chardonnay-Traube. Dieser Wein zeichnet sich durch seine frischen Zitrus- und Pfirsichnoten aus, die von einem Hauch von Vanille und Eiche begleitet werden. Am Gaumen ist er vollmundig und ausgewogen mit einer angenehmen Säure. Die Domaine Ramonet ist bekannt für ihre hochwertigen Burgunder-Weine und der Jahrgang 2019 ist ein weiteres Beispiel für ihre Expertise. Dieser Chassagne-Montrachet eignet sich hervorragend als Begleitung zu Meeresfrüchten und Geflügelgerichten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v3.json,Chardonnay,Frankreich,Burgund,Domaine Ramonet,2019,f1e401cc-7fa9-4b21-8343-de51189ae5a9.png,d665cf79-acd0-4f6f-a064-51ccd7b0ea5a.png,b79cc045-d8b3-4914-b902-e6a30f1e2dd2.png,33214edc-1235-4a3a-8c66-a651757d9ddc.png,Chassagne-Montrachet,"Chassagne-Montrachet is an elegant white wine from Burgundy, made from the Chardonnay grape. This wine is characterized by its fresh citrus and peach notes, which are accompanied by a hint of vanilla and oak. On the palate, it is full-bodied and balanced with a pleasant acidity. Domaine Ramonet is known for its high-quality Burgundy wines and the 2019 vintage is another example of its expertise. This Chassagne-Montrachet is an excellent accompaniment to seafood and poultry dishes.",Chardonnay,France,Burgundy,Domaine Ramonet
2d3fb7b6-7601-4aee-9c0f-24e7,BASIC,STANDARD_19,Tignanello,2380-8836,9,"Der Tignanello ist ein Rotwein aus der Toskana, hergestellt aus einer Mischung aus Sangiovese, Cabernet Sauvignon und Cabernet Franc. Dieser Wein zeichnet sich durch seine komplexe Nase aus, die Aromen von roten Früchten, Gewürzen und Tabak enthält. Am Gaumen ist er kraftvoll und ausgewogen mit reifen Tanninen und einem langen Abgang. Der Tignanello ist ein Klassiker unter den italienischen Weinen und der Jahrgang 2017 von Marchesi Antinori ist besonders gelungen. Dieser Rotwein passt hervorragend zu gereiftem Käse, gegrilltem Fleisch und Wildgerichten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v3.json,Sangiovese / Cabernet Sauvignon / Cabernet Frankreich,Italien,Toskana,Antinori,2017,d96cbb07-febf-4393-ba1f-ef6a72e45b11.png,ae41ea91-37b0-41f0-a0e3-27b8ce77e335.png,370a73c3-850d-46b3-8656-e8fbca358e36.png,296fe6f9-c89b-475d-b3a2-44cd980a5719.png,Tignanello,"Tignanello is a red wine from Tuscany, made from a blend of Sangiovese, Cabernet Sauvignon and Cabernet Franc. This wine is characterized by its complex nose, which contains aromas of red fruits, spices and tobacco. On the palate, it is powerful and balanced with ripe tannins and a long finish. Tignanello is a classic among Italian wines and the 2017 vintage from Marchesi Antinori is particularly successful. This red wine is an excellent accompaniment to mature cheese, grilled meat and game dishes.",Sangiovese / Cabernet Sauvignon / Cabernet France,Italy,Tuscany,Antinori
4c26b48d-03e6-481f-9cde-9a8d,BASIC,STANDARD_19,Château d'Esclans Whispering Angel,5204-7167,18,"Dieser Roséwein aus der Provence in Frankreich wird aus einer Mischung aus Grenache, Cinsault, Vermentino und Syrah hergestellt. Der Château d'Esclans Whispering Angel Jahrgang 2021 hat eine zarte rosa Farbe und ein aromatisches Bouquet von roten Früchten, Blüten und einem Hauch von Gewürzen. Am Gaumen ist er frisch und fruchtig mit einer angenehmen Säure und einem mineralischen Abgang. Er passt perfekt zu leichten Sommergerichten und ist auch als Aperitif geeignet. Der Preis beträgt 30 Euro.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v3.json,Granatapfel / Cinsault / Vermentino / Syrah,Frankreich,Provence,Château d'Esclans,2021,9decbaa1-466f-41f8-a3c5-bdd9a182f98d.png,94e6fcc7-7c73-4a67-a38e-2ecf82108b37.png,413931b7-6d6d-4388-a117-c366ac1fe0e4.png,df30d18a-b6f7-44fe-a3e5-bd5ec1205da4.png,Château d'Esclans Whispering Angel,"This rosé wine from Provence in France is made from a blend of Grenache, Cinsault, Vermentino and Syrah. The Château d'Esclans Whispering Angel 2021 vintage has a delicate pink color and an aromatic bouquet of red fruits, flowers and a hint of spices. On the palate, it is fresh and fruity with a pleasant acidity and a mineral finish. It goes perfectly with light summer dishes and is also suitable as an aperitif. The price is 30 euros.",Grenache / Cinsault / Vermentino / Syrah,France,Provence,Château d'Esclans
5c0254c8-609e-4d20-bb6c-2c9d,BASIC,STANDARD_19,Rosé aus der Toskana,7709-2698,19,"Dieser italienische Roséwein stammt aus der Toskana und wird aus der Sangiovese Traube hergestellt. Der Castello di Ama Jahrgang 2020 hat eine leuchtende rosa Farbe und ein intensives Aroma von roten Beeren und Blüten. Am Gaumen ist er trocken und frisch mit einem Hauch von Mineralität und einer ausgewogenen Säure. Er eignet sich ideal als Begleiter zu leichten Gerichten wie Salaten, Fisch und weißem Fleisch. Der Preis beträgt 25 Euro.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v3.json,Sangiovese,Italien,Toskana,Castello di Ama,2020,198b45d3-5966-495e-a585-b8c4a57e220b.png,fc35bc1e-e4e4-4194-a6a6-89d35d46ae6a.png,bcab0a3e-3014-428e-a16c-f18b82c7cca5.png,8066f459-9c0c-4086-9fb6-26d3ac0d0fdd.png,Rosé of Tuscany,"This Italian rosé wine comes from Tuscany and is made from the Sangiovese grape. The Castello di Ama 2020 vintage has a bright pink color and an intense aroma of red berries and flowers. It is dry and fresh on the palate with a hint of minerality and balanced acidity. It is ideal as an accompaniment to light dishes such as salads, fish and white meat. The price is 25 euros.",Sangiovese,Italy,Tuscany,Castello di Ama
805e2e33-8f1d-4d99-9a27-9f45,BASIC,STANDARD_19,Château de Miraval Rosé,7775-1999,19,"Dieser Roséwein aus der Provence in Frankreich wird aus den Rebsorten Cinsault, Grenache, Syrah und Rolle hergestellt und stammt vom Château de Miraval. Der Jahrgang 2019 hat eine leuchtende rosa Farbe und ein elegantes Aroma von roten Früchten wie Erdbeeren und Himbeeren, begleitet von einer dezenten floralen Note. Am Gaumen ist er frisch und fruchtig mit einer ausgeprägten Mineralität und einem langen Abgang. Dieser Wein passt perfekt zu sommerlichen Gerichten wie Salaten, Fisch und leichten Fleischgerichten. Der Preis beträgt 30 Euro.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v3.json,Cinsault / Granatapfel / Syrah / Rolle,Frankreich,Provence,Château de Miraval,2019,1d6edcee-512e-49c0-8935-daca4e90a8d4.png,efd395a0-28a7-446f-b527-afd6ad035474.png,f2ae99ae-5ce1-438d-9809-d3dba7456948.png,ac6aa106-f46a-4a5c-9101-7f8689882557.png,Château de Miraval Rosé,"This rosé wine from Provence in France is made from the Cinsault, Grenache, Syrah and Rolle grape varieties and comes from Château de Miraval. The 2019 vintage has a bright pink color and an elegant aroma of red fruits such as strawberries and raspberries, accompanied by a subtle floral note. On the palate, it is fresh and fruity with a pronounced minerality and a long finish. This wine goes perfectly with summer dishes such as salads, fish and light meat dishes. The price is 30 euros.",Cinsault / Grenache / Syrah / Rolle,France,Provence,Château de Miraval
