Product_ID,Product type,Tax_DE,Product_name_DE,Code,Stock_DE,Product_description_DE,Showcase_Mixins,Grape_DE,Country_DE,Region_DE,Winery_DE,Vintage,Image_1,Image_2,Image_3,Image_4,Product_name_EN,Product_description_EN,Grape_EN,Country_EN,Region_EN,Winery_EN,Color_DE,Color_EN,Flavor_DE,Flavor_EN,WineStyle_DE,WineStyle_EN,TastesLike_DE,TastesLike_EN,PairsWellWith_DE,PairsWellWith_EN,AlcoholContent,ResidualSugar,Acidity,DrinkingTemperature,QualityLevel,Maturation_DE,Maturation_EN,ClosureType_DE,ClosureType_EN,DrinkableUntil_DE,DrinkableUntil_EN,Awards_DE,Awards_EN
805e2e33-8f1d-4d99-9a27-9f45,BASIC,STANDARD_19,Château de Miraval Rosé,7775-1999,19,"Dieser Roséwein aus der Provence in Frankreich wird aus den Rebsorten Cinsault, Grenache, Syrah und Rolle hergestellt und stammt vom Château de Miraval. Der Jahrgang 2019 hat eine leuchtende rosa Farbe und ein elegantes Aroma von roten Früchten wie Erdbeeren und Himbeeren, begleitet von einer dezenten floralen Note. Am Gaumen ist er frisch und fruchtig mit einer ausgeprägten Mineralität und einem langen Abgang. Dieser Wein passt perfekt zu sommerlichen Gerichten wie Salaten, Fisch und leichten Fleischgerichten. Der Preis beträgt 30 Euro.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Cinsault / Granatapfel / Syrah / Rolle,Frankreich,Provence,Château de Miraval,2019,1d6edcee-512e-49c0-8935-daca4e90a8d4.png,efd395a0-28a7-446f-b527-afd6ad035474.png,f2ae99ae-5ce1-438d-9809-d3dba7456948.png,ac6aa106-f46a-4a5c-9101-7f8689882557.png,Château de Miraval Rosé,"This rosé wine from Provence in France is made from the Cinsault, Grenache, Syrah and Rolle grape varieties and comes from Château de Miraval. The 2019 vintage has a bright pink color and an elegant aroma of red fruits such as strawberries and raspberries, accompanied by a subtle floral note. On the palate, it is fresh and fruity with a pronounced minerality and a long finish. This wine goes perfectly with summer dishes such as salads, fish and light meat dishes. The price is 30 euros.",Cinsault / Grenache / Syrah / Rolle,France,Provence,Château de Miraval,Rose,Rose,Halbtrocken,Semi-Dry,"frisch, fruchtig","fresh, fruity","Früchte","Fruits","Aperitif","Aperitif",13.0%,3.0 g/L,6.0 g/L,8-10°C (46-50°F),AOC Côtes de Provence,Edelstahltanks und Eichenfässer,Stainless steel tanks and Oak casks,Schraubverschluss,Screw Cap,Jetzt bis 2024,Now and until 2024,Goldmedaille Concours Général Agricole Paris 2020,Gold Medal Concours Général Agricole Paris 2020
f2b2c5e5-7555-4aa5-9db5-5e5d,BASIC,STANDARD_19,Weißer Burgunder,7888-6633,11,Der Pinot Bianco Weißwein stammt aus der italienischen Region Alto Adige und wird vom Weingut Tramin produziert. Der Wein wird aus der Pinot Blanc Traube gewonnen und besticht durch seine frische Säure und sein ausgewogenes Aroma von Zitrusfrüchten und Ã„pfeln. Der Jahrgang 2020 bietet einen frischen und leicht trinkbaren Wein. Der Preis für eine Flasche beträgt 18 Euro.,https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Pinot Weiß,Italien,Südtirol,Tramin,2020,8faa3966-601d-4cc6-9196-a4728ce2233a.png,abd39abc-c3b4-4f1f-b0c1-a019876a16df.png,f971279f-92dd-4412-9c16-fb4819f6967c.png,c4181e19-0cd1-4777-930b-1353b6721779.png,Pinot Bianco,The Pinot Bianco white wine comes from the Italian region of Alto Adige and is produced by the Tramin winery. The wine is made from the Pinot Blanc grape and impresses with its fresh acidity and balanced aroma of citrus fruits and apples. The 2020 vintage offers a fresh and easy-to-drink wine. The price for a bottle is 18 euros.,Pinot Blanc,Italy,Alto Adige,Tramin,Weiß,White,Halbtrocken,Semi-Dry,"frisch, fruchtig, leicht","fresh, fruity, light","Früchte, Zitrusfrüchte","Fruits, Citrus Fruits","Vorspeisen","Appetizers",13.5%,4.0 g/L,6.0 g/L,8-10°C (46-50°F),DOCG,Edelstahltanks,Stainless steel tanks,Schraubverschluss,Screw Cap,Jetzt bis 2024,Now and until 2024,,
b7ca48b6-75a1-48d3-a077-1de8,BASIC,STANDARD_19,Tempranillo,8109-4574,8,"Dieser Tempranillo stammt aus der renommierten Weinregion Rioja in Spanien und wurde von dem renommierten Weingut Bodegas Muga produziert. Der Jahrgang 2016 besticht durch seine intensive Aromatik mit Noten von reifen dunklen Früchten, Gewürzen und Tabak. Am Gaumen ist er vollmundig mit weichen Tanninen und einem langen Abgang. Dieser Wein ist ein perfekter Begleiter zu gegrilltem Fleisch, Käse und Tapas.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Tempranillo,Spanien,Rioja,Bodegas Muga,2016,75abd0a6-9e4e-4fe9-a728-dcb896dbcbec.png,1385808a-7023-4980-b551-b1f09d9af727.png,8dd7d864-c502-44c9-9822-f41188a3ed74.png,20fad334-e5ee-4f16-a069-c9820a7e068d.png,Tempranillo,"This Tempranillo comes from the renowned Rioja wine region in Spain and was produced by the renowned Bodegas Muga winery. The 2016 vintage is characterised by its intense aroma with notes of ripe dark fruit, spices and tobacco. It is full-bodied on the palate with soft tannins and a long finish. This wine is a perfect accompaniment to grilled meat, cheese and tapas.",Tempranillo,Spain,Rioja,Bodegas Muga,Rot,Red,Trocken,Dry,"fruchtig, würzig","fruity, spicy","Früchte, Gewürze","Fruits, Spices","Fleisch","Meat",14.5%,2.0 g/L,5.5 g/L,14-16°C (57-61°F),DOCa Rioja,Amerikanische Eichenfässer und Französische Eichenfässer,American and French oak barrels,Kork,Cork,Jetzt bis 2035,Now and until 2035,Goldmedaille International Wine Challenge 2020,Gold Medal International Wine Challenge 2020
00dd86a1-c4f2-4e17-a47a-64b7,BASIC,STANDARD_19,Châteauneuf-du-Pape,8253-4720,16,"Châteauneuf-du-Pape ist ein berühmter Rotwein aus dem Rhône-Tal in Frankreich, der aus einer Mischung von Grenache, Syrah und Mourvèdre Trauben hergestellt wird. Der 2017er Jahrgang von Domaine de la Janasse ist ein exzellentes Beispiel für diese Art von Wein und bietet eine reiche, fruchtige Aromatik mit Noten von Kirschen, Pflaumen und Beeren, die von würzigen Nuancen von Pfeffer und Zimt abgerundet werden. Am Gaumen zeigt sich eine dichte Struktur, die von geschmeidigen Tanninen und einer angenehmen Säure getragen wird. Dieser Wein ist ein ausgezeichneter Begleiter zu Fleischgerichten, Wild oder kräftigem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Granatapfel / Syrah / Mourvèdre,Frankreich,Rhone,Domaine de la Janasse,2017,e6940e7c-cad3-484d-af0d-11b882f818b9.png,1fdcd4da-c3a5-491e-9a40-c3adef23fcfa.png,70d6c6a6-d5e7-446e-9795-714d0a5cfad9.png,b596dede-d0f8-4f76-9da0-b90471e401c6.png,Châteauneuf-du-Pape,"Châteauneuf-du-Pape is a famous red wine from the Rhône Valley in France, made from a blend of Grenache, Syrah and Mourvèdre grapes. The 2017 vintage from Domaine de la Janasse is an excellent example of this type of wine and offers a rich, fruity aroma with notes of cherries, plums and berries, rounded off by spicy nuances of pepper and cinnamon. The palate reveals a dense structure supported by supple tannins and a pleasant acidity. This wine is an excellent accompaniment to meat dishes, game or strong cheeses.",Grenache / Syrah / Mourvèdre,France,Rhône,Domaine de la Janasse,Rot,Red,Trocken,Dry,"vollmundig, würzig","full-bodied, spicy","Früchte","Fruits","Fleisch, Käse","Meat, Cheese",14.0%,4.0 g/L,5.5 g/L,16-18°C (61-64°F),AOC,Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2038,Now and until 2038,,
7cbdcda1-b07d-49cb-8b09-80c7,BASIC,STANDARD_19,Barolo,8256-6814,6,"Barolo, ein hochwertiger Rotwein aus Italien, ist ein Muss für jeden Weinliebhaber. Hergestellt aus der edlen Nebbiolo-Traube, die nur in der norditalienischen Region Piemont wächst, wird dieser Wein von Vietti produziert und im Jahr 2016 hergestellt. Der Barolo von Vietti ist ein tiefroter Wein mit intensiven Aromen von roten Früchten und Gewürzen, begleitet von einem vollen Körper und einem langen Abgang. Perfekt zu gegrilltem Fleisch oder einem kräftigen Käse. Ein echter Genuss für Kenner!",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Nebbiolo,Italien,Piemont,Vietti,2016,db6b6fd5-6b9c-46df-bf23-caf8ba4ecec8.png,ba57ab51-ce20-40de-b2c7-471c854e3f44.png,b538d4ec-5026-45c7-a4d6-5d512c402099.png,28e14538-33d7-4183-870c-1c828122783e.png,Barolo,"Barolo, a high-quality red wine from Italy, is a must for every wine lover. Made from the noble Nebbiolo grape, which only grows in the northern Italian region of Piedmont, this wine is produced by Vietti and was made in 2016. Vietti's Barolo is a deep red wine with intense flavours of red fruits and spices, accompanied by a full body and a long finish. Perfect with grilled meat or a strong cheese. A real treat for connoisseurs!",Nebbiolo,Italy,Piedmont,Vietti,Rot,Red,Trocken,Dry,"kräftig, fruchtig","strong, fruity","Früchte, Gewürze","Fruits, Spices","Fleisch, Käse","Meat, Cheese",13.0%,4.0 g/L,5.5 g/L,16-18°C (61-64°F),DOCG Barolo,Eichenfässer,Large oak casks,Kork,Cork,Jetzt bis 2040,Now and until 2040,Platin-Auszeichnung Decanter World Wine Awards 2020,Platinum Award Decanter World Wine Awards 2020
86ddfb3d-0dcb-4f93-8b87-cf1a,BASIC,STANDARD_19,Bordeaux Supérieur,8394-2922,20,"Bordeaux Supérieur ist ein französischer Rotwein aus dem Bordeaux-Gebiet, der aus den Rebsorten Cabernet Sauvignon und Merlot hergestellt wird. Dieser Wein stammt vom Château Haut-Sarpe und wurde im Jahr 2018 vinifiziert. Mit seiner tiefen rubinroten Farbe und seinem Bouquet von roten Früchten, Vanille und Gewürzen verführt er die Nase. Am Gaumen zeigt er eine gute Struktur und eine angenehme Tanninstruktur, die von einer feinen Säure begleitet wird. Dieser Wein passt gut zu gegrilltem Fleisch oder würzigem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Cabernet Sauvignon / Merlot,Frankreich,Bordeaux,Château Haut-Sarpe,2018,85990be5-2803-4eaa-bb5c-7548bb7b6395.png,ffda4e72-b5c4-416e-bfa9-331a1ad4420b.png,e4b7ed5b-a8f6-4dbb-b612-0882d44b51dd.png,b0b067b3-060b-489f-93da-a5678f6d4dbf.png,Bordeaux Supérieur,"Bordeaux Supérieur is a French red wine from the Bordeaux region, made from the Cabernet Sauvignon and Merlot grape varieties. This wine comes from Château Haut-Sarpe and was vinified in 2018. With its deep ruby red color and its bouquet of red fruits, vanilla and spices, it seduces the nose. On the palate, it has a good structure and a pleasant tannin structure accompanied by a fine acidity. This wine goes well with grilled meat or spicy cheese.",Cabernet Sauvignon / Merlot,France,Bordeaux,Château Haut-Sarpe,Rot,Red,Trocken,Dry,"fruchtig","fruity","Früchte, Vanille, Gewürze","Fruits, Vanilla, Spices","Fleisch, Käse","Meat, Cheese",13.0%,2.0 g/L,5.5 g/L,14-16°C (57-61°F),AOC Bordeaux Supérieur,Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2030,Now and until 2030,Goldmedaille Concours de Bordeaux Vins d'Aquitaine 2020,Gold Medal Concours de Bordeaux Vins d'Aquitaine 2020
67b8af42-6f2f-4d16-96a8-1555,BASIC,STANDARD_19,Grüner Veltliner Smaragd,8427-6245,16,"Der Grüner Veltliner Smaragd von Emmerich Knoll ist ein hervorragender Weißwein aus der Wachau-Region in Österreich. Die Trauben werden sorgfältig von Hand gelesen und dann schonend gepresst. Der Wein hat eine leuchtende goldene Farbe und ein intensives Aroma von reifen Früchten wie Pfirsich, Ananas und Zitrusfrüchten. Am Gaumen zeigt er eine erfrischende Säure und einen Hauch von Mineralien. Der Abgang ist langanhaltend und angenehm.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Grüner Veltliner,Österreich,Wachau,Emmerich Knoll,2020,314a0135-ce4c-49d9-ba4b-94cc02b2bda4.png,236d2349-cf18-4900-9ded-633c53ec235c.png,8b247077-9d3f-4a68-865b-7457455be16b.png,98773ad8-0088-4123-9a43-34e794b8bb9c.png,Grüner Veltliner Smaragd,"The Green Veltliner Smaragd from Emmerich Knoll is an outstanding white wine from the Wachau region in Austria. The grapes are carefully harvested by hand and then gently pressed. The wine has a bright golden color and an intense aroma of ripe fruit such as peach, pineapple and citrus. On the palate, it has a refreshing acidity and a hint of minerals. The finish is long-lasting and pleasant.",Grüner Veltliner,Austria,Wachau,Emmerich Knoll,Weiß,White,Trocken,Dry,"frisch, fruchtig","fresh, fruity","Früchte, Zitrusfrüchte","Fruits, Citrus Fruits","Frische Gerichte, Meeresfrüchte","Fresh Dishes, Seafood",13.5%,1.0 g/L,6.0 g/L,8-10°C (46-50°F),Qualitätswein (QbA),Edelstahltanks und Eichenfässer,Stainless steel tanks and Oak casks,Kork,Cork,Jetzt bis 2028,Now and until 2028,Goldmedaille Decanter World Wine Awards 2021,Gold Medal Decanter World Wine Awards 2021
b30a0d50-4439-4699-9ee9-cc98,BASIC,STANDARD_19,Chardonnay,8970-7820,18,"Der Chardonnay der Domaine Leflaive aus dem Jahr 2018 ist ein wahrer Genuss für Liebhaber von französischem Weißwein. Die Reben gedeihen auf den kalkhaltigen Böden der berühmten Weinregion Burgund und bringen einen Wein hervor, der durch seine Komplexität und Finesse beeindruckt. Die Aromen von reifen Ã„pfeln und Zitrusfrüchten harmonieren perfekt mit einer feinen Mineralität und einer subtilen Eichenholznote. Im Mund zeigt sich der Chardonnay vollmundig und rund, mit einer angenehmen Frische und einer langen, intensiven Nachgeschmack. Der Wein passt hervorragend zu Fisch, Meeresfrüchten und hellem Fleisch. Mit einem Preis von 50â‚¬ ist er ein wahrer Geheimtipp für anspruchsvolle Genießer.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Chardonnay,Frankreich,Burgund,Domaine Leflaive,2018,552a83c7-6a22-4ac3-9624-a3d213d6dc4c.png,00c6d4bd-e642-48e2-9296-c0b89cadbc18.png,bc3db5fe-1c5a-49e0-9a2d-5b7f829749fb.png,f32c15f7-de38-411a-9eba-d8e934177e4a.png,Chardonnay,"The 2018 Chardonnay from Domaine Leflaive is a real treat for lovers of French white wine. The vines thrive on the chalky soils of the famous Burgundy wine region and produce a wine that impresses with its complexity and finesse. The aromas of ripe apples and citrus fruits harmonise perfectly with a fine minerality and a subtle hint of oak. In the mouth, the Chardonnay is full-bodied and round, with a pleasant freshness and a long, intense aftertaste. The wine is an excellent accompaniment to fish, seafood and white meat. At a price of â‚¬50, it is a real insider tip for discerning connoisseurs.",Chardonnay,France,Burgundy,Domaine Leflaive,Weiß,White,Trocken,Dry,"fruchtig","fruity","Früchte, Zitrusfrüchte","Fruits, Citrus Fruits","Fisch, Geflügel","Fish, Poultry",14.5%,4.0 g/L,6.0 g/L,10-13°C (50-55°F),AOC,Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2028,Now and until 2028,Goldmedaille International Wine Challenge 2020,Gold Medal International Wine Challenge 2020
c7d4e6b8-7b9d-4d2e-9298-8b46,BASIC,STANDARD_19,Sangiovese,9053-3710,16,"Dieser Sangiovese stammt aus der Toskana in Italien und wird vom renommierten Weingut Antinori produziert. Der Wein hat eine leuchtende, granatrote Farbe und ein komplexes Bouquet von Kirschen, Pflaumen und Gewürzen. Im Mund ist er vollmundig und strukturiert mit kräftigen Tanninen und einer ausgewogenen Säure. Der Wein hat ein langes Finish mit fruchtigen und würzigen Noten. Dieser Sangiovese passt gut zu Pasta-Gerichten mit reichhaltigen Saucen oder zu gegrilltem Fleisch.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Sangiovese,Italien,Toskana,Antinori,2016,3f7dd9d9-3400-4768-af39-b1dcd9d52a17.png,eef914cf-c492-4c4d-8c8e-9ed74b44d712.png,ab34280b-3e72-4bb0-befe-25c37e99fcba.png,47817675-a14f-47fa-9997-bb08a7aed2f4.png,Sangiovese,"This Sangiovese comes from Tuscany in Italy and is produced by the renowned Antinori winery. The wine has a bright garnet red colour and a complex bouquet of cherries, plums and spices. In the mouth, it is full-bodied and structured with strong tannins and balanced acidity. The wine has a long finish with fruity and spicy notes. This Sangiovese goes well with pasta dishes with rich sauces or grilled meat.",Sangiovese,Italy,Tuscany,Antinori,Rot,Red,Trocken,Dry,"fruchtig, würzig","fruity, spicy","Früchte, Gewürze","Fruits, Spices","Pasta, Fleisch","Pasta, Meat",14.0%,3.0 g/L,5.5 g/L,14-16°C (57-61°F),DOCG Chianti Classico,Französische Eichenfässer und Ungarische Eichenfässer,French and Hungarian oak barrels,Kork,Cork,Jetzt bis 2028,Now and until 2028,,
8cbb7280-fb5d-47e1-99cc-08d5,BASIC,STANDARD_19,Beaujolais Villages,9458-9185,15,"Der Beaujolais Villages Rotwein stammt aus dem Beaujolais in Frankreich und wird aus der Gamay-Traube gewonnen. Der Jahrgang 2020 bietet einen fruchtigen und unkomplizierten Wein, der durch seine leichte Trinkbarkeit besticht. Der Wein wird von Domaine Chignard produziert, einem renommierten Weingut im Beaujolais. Der Preis für eine Flasche beträgt 20 Euro.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Gamay,Frankreich,Beaujolais,Domaine Chignard,2020,f4981dc9-4633-4073-8642-2bd4aff85b51.png,d85da283-7ba0-4fd5-995d-d22db85fb495.png,08566e8d-fd9d-4359-b29a-ca449d7f9004.png,a20004bc-2e59-4ba1-bbbf-234b27b5d982.png,Beaujolais Villages,"The Beaujolais Villages red wine comes from the Beaujolais region in France and is made from the Gamay grape. The 2020 vintage offers a fruity and uncomplicated wine that impresses with its easy drinkability. The wine is produced by Domaine Chignard, a renowned winery in Beaujolais. The price for a bottle is 20 euros.",Gamay,France,Beaujolais,Domaine Chignard,Rot,Red,Halbtrocken,Semi-Dry,"leicht, fruchtig","light, fruity","Früchte","Fruits","Geflügel, Wurst","Poultry, Sausage",13.0%,2.0 g/L,6.0 g/L,12-14°C (54-57°F),AOC Beaujolais Villages,Edelstahltanks und Eichenfässer,Stainless steel tanks and Oak casks,Schraubverschluss,Screw Cap,Jetzt bis 2025,Now and until 2025,,
805e2e33-8f1d-4d99-9a27-9f46,BASIC,STANDARD_19,Malbec Reserva,9458-9186,37,"Dieser Malbec Reserva aus Argentinien besticht durch seine tiefpurpurne Farbe und intensive Aromen von reifen Brombeeren, Pflaumen und einem Hauch von Vanille. Am Gaumen ist er vollmundig mit samtigen Tanninen und einem langen, würzigen Abgang. Perfekt zu gegrilltem Fleisch oder kräftigen Eintöpfen.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Malbec,Argentinien,Mendoza,Catena Zapata,2020,544a633a-f74b-4eb0-a7b1-fc31d9a05a26.png,00766968-da6f-4228-b28a-f53394e00a34.png,c5b9866b-d519-46ff-a955-9de285ef8ab0.png,c28f981f-6e63-42b6-8ea8-176008f0fb74.png,Malbec Reserva,"This Malbec Reserva from Argentina boasts a deep purple color and intense aromas of ripe blackberries, plums, and a hint of vanilla. On the palate, it's full-bodied with smooth tannins and a long, spicy finish. Perfect with grilled meats or rich stews.",Malbec,Argentina,Mendoza,Catena Zapata,Rot,Red,Trocken,Dry,"kräftig, vollmundig","strong, full-bodied","Früchte, Schokolade","Fruits, Chocolate","Fleisch, Käse, Lamm","Meat, Cheese, Lamb",14.5%,2.5 g/L,5.8 g/L,16-18°C (61-64°F),DOC (Denominación de Origen Controlada),Amerikanische Eichenfässer und Französische Eichenfässer,American and French oak barrels,Kork,Cork,Jetzt bis 2024,Now and until 2024,,
805e2e33-8f1d-4d99-9a27-9f47,BASIC,STANDARD_19,Sauvignon Blanc,9458-9187,129,"Dieser frische Sauvignon Blanc aus Neuseeland bietet lebhafte Aromen von Stachelbeere, Passionsfrucht und frisch gemähtem Gras. Am Gaumen ist er prickelnd und erfrischend mit einem mineralischen Abgang. Ideal zu Meeresfrüchten, Ziegenkäse oder als Aperitif.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Sauvignon Blanc,Neuseeland,Marlborough,Cloudy Bay,2016,d5e56d0e-f033-4b78-9c2a-e54bda5c2260.png,8b89ef59-72cf-4f39-94ff-25c2a75e34e1.png,2a4c4ae7-5d10-4e59-9bab-c965b58d2941.png,3dc6a252-2048-4224-9169-4f5a4c5a636e.png,Sauvignon Blanc,"This crisp Sauvignon Blanc from New Zealand offers vibrant aromas of gooseberry, passionfruit, and fresh-cut grass. The palate is zesty and refreshing with a mineral finish. Ideal with seafood, goat cheese, or as an aperitif.",Sauvignon Blanc,New Zealand,Marlborough,Cloudy Bay,Weiß,White,Trocken,Dry,"frisch","fresh","Früchte","Fruits","Meeresfrüchte, Käse","Seafood, Cheese",13.0%,2.0 g/L,7.0 g/L,8-10°C (46-50°F),AOC Marlborough,Edelstahltanks und Eichenfässer,Stainless steel tanks and Oak casks,Schraubverschluss,Screw Cap,Jetzt bis 2035,Now and until 2035,Goldmedaille New Zealand International Wine Show 2018,Gold Medal New Zealand International Wine Show 2018
805e2e33-8f1d-4d99-9a27-9f48,BASIC,STANDARD_19,Tempranillo Crianza,9458-9188,98,"Dieser spanische Tempranillo Crianza zeigt Aromen von roten Kirschen, Vanille und subtiler Eiche. Er ist mittelschwer mit seidigen Tanninen und ausgewogener Säure und passt gut zu Tapas, gegrilltem Fleisch oder gereiftem Käse.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Tempranillo,Spanien,Rioja,Marqués de Riscal,2017,7a624550-aeeb-44f9-b6df-6409dd4691f0.png,c2e68b40-cfc7-41b5-adef-86a72fd33467.png,a5a693ab-b419-421b-beb1-62068da73d6e.png,78ff33b3-bbb9-4794-b85b-0acf08559df0.png,Tempranillo Crianza,"This Spanish Tempranillo Crianza displays aromas of red cherries, vanilla, and subtle oak. Medium-bodied with silky tannins and balanced acidity, it pairs well with tapas, grilled meats, or aged cheeses.",Tempranillo,Spain,Rioja,Marqués de Riscal,Rot,Red,Trocken,Dry,"würzig","spicy","Früchte","Fruits","Tapas, Schinken, Gegrilltes Gemüse","Tapas, Ham, Grilled Vegetables",13.5%,2.0 g/L,5.5 g/L,16-18°C (61-64°F),DOCa Rioja,Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2038,Now and until 2038,Goldmedaille Tempranillo al Mundo 2022,Gold Medal Tempranillo al Mundo 2022
805e2e33-8f1d-4d99-9a27-9f49,BASIC,STANDARD_19,Syrah,9458-9189,56,"Dieser kräftige Syrah aus Südafrika bietet reiche Aromen von Brombeeren, schwarzem Pfeffer und rauchigen Noten. Vollmundig mit festen Tanninen und einem würzigen Abgang ist er hervorragend zu Wildfleisch oder gegrillten Gerichten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Syrah,Südafrika,Westkap,Boekenhoutskloof,2016,abd98f83-ef93-4cbd-b874-dc486bc5c61e.png,987c282a-5f51-4189-b08e-0815b03f07e2.png,c41fbe20-d192-4278-9884-3025ef75130f.png,83426bb3-593d-488c-a96a-6b54a1d3dd51.png,Syrah,"This bold Syrah from South Africa offers rich aromas of blackberries, black pepper, and smoky notes. Full-bodied with firm tannins and a spicy finish, it's excellent with game meats or barbecued dishes.",Syrah,South Africa,Western Cape,Boekenhoutskloof,Rot,Red,Trocken,Dry,"kräftig, würzig","strong, spicy","Früchte","Fruits","Wild, Lamm, Käse","Game, Lamb, Cheese",14.0%,2.5 g/L,5.8 g/L,16-18°C (61-64°F),Wine of Origin (WO),Eichenfässer,Large oak casks,Kork,Cork,Jetzt bis 2040,Now and until 2040,Goldmedaille Concours Mondial de Bruxelles 2022,Gold Medal Concours Mondial de Bruxelles 2022
805e2e33-8f1d-4d99-9a27-9f50,BASIC,STANDARD_19,Pinot Noir,9458-9190,45,"Dieser elegante Pinot Noir aus Oregon präsentiert zarte Aromen von roten Kirschen, Erdbeeren und erdigen Untertönen. Leicht im Körper mit seidigen Tanninen und lebendiger Säure passt er wunderbar zu Lachs oder Pilzgerichten.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Spätburgunder,USA,Willamette-Tal,Domaine Serene,2018,e8222122-eb24-4ae6-b4f0-cda6b532d6f4.png,651a73de-d4d3-4f98-897e-bdc20c6e773f.png,30d566cb-9271-4b71-96db-30114ec9d946.png,3d9cfb1c-e73c-4eb1-a11a-6fb0ddf18bb8.png,Pinot Noir,"This elegant Pinot Noir from Oregon presents delicate aromas of red cherries, strawberries, and earthy undertones. Light-bodied with silky tannins and bright acidity, it pairs beautifully with salmon or mushroom dishes.",Pinot Noir,USA,Willamette Valley,Domaine Serene,Rot,Red,Trocken,Dry,"fruchtig","fruity","Früchte","Fruits","Lachs, Pilze, Ente","Salmon, Mushrooms, Duck",13.5%,1.5 g/L,5.6 g/L,16-18°C (61-64°F),AVA Willamette Valley,Französische Eichenfässer,French oak barrels,Kork,Cork,Jetzt bis 2030,Now and until 2030,Goldmedaille Oregon Wine Awards 2022,Gold Medal Oregon Wine Awards 2022
805e2e33-8f1d-4d99-9a27-9f51,BASIC,STANDARD_19,Carménère,9458-9191,17,"Dieser chilenische Carménère zeigt Aromen von reifen schwarzen Früchten, grünen Paprika und Gewürzen. Mittelschwer mit weichen Tanninen und einem Hauch von Kräutrigkeit ergänzt er geröstetes Gemüse oder würzige Küche.",https://res.cloudinary.com/saas-ag/raw/upload/schemata2/n11showcase/custom_product_attributes_n11_v8.json,Carménère,Chile,Colchagua-Tal,Montes,2020,0df3df2b-9f1e-498f-9621-4c427ddb5fc0.png,70b53a16-f80d-455d-ae01-20425a1a52a9.png,7ef9722d-6b64-4382-bc23-1869df6468e6.png,cb44b3fc-6156-4ceb-8e28-47529eeec706.png,Carménère,"This Chilean Carménère exhibits aromas of ripe black fruits, green peppers, and spices. Medium-bodied with soft tannins and a hint of herbaceousness, it complements roasted vegetables or spicy cuisine.",Carménère,Chile,Colchagua Valley,Montes,Rot,Red,Trocken,Dry,"würzig","spicy","Früchte, Gewürze","Fruits, Spices","Fleisch, Wurst","Meat, Sausage",13.5%,2.0 g/L,5.5 g/L,16-18°C (61-64°F),DO (Denomination of Origin),Edelstahltanks und Eichenfässer,Stainless steel tanks and Oak casks,Schraubverschluss,Screw Cap,Jetzt bis 2028,Now and until 2028,,
